Timestamp,Water Volume,Flow Rate,Status
9/27/2024 11:40,778.93,10.47,NORMAL
9/27/2024 11:55,776.32,10.43,NORMAL
9/27/2024 12:10,773.72,10.38,NORMAL
9/27/2024 12:25,771.14,10.33,NORMAL
9/27/2024 12:40,768.58,10.26,NORMAL
9/27/2024 12:55,766.03,10.18,NORMAL
9/27/2024 13:10,763.51,13.81,ANOMALOUS
9/27/2024 13:25,761,10.02,NORMAL
9/27/2024 13:40,758.52,9.94,NORMAL
9/27/2024 13:55,756.05,9.86,NORMAL
9/27/2024 14:10,753.61,9.78,NORMAL
9/27/2024 14:25,751.18,9.71,NORMAL
9/27/2024 14:40,748.77,9.64,NORMAL
9/27/2024 14:55,746.37,9.59,NORMAL
9/27/2024 15:10,743.99,9.55,NORMAL
9/27/2024 15:25,741.61,9.52,NORMAL
9/27/2024 15:40,739.23,9.5,NORMAL
9/27/2024 15:55,736.85,9.5,NORMAL
9/27/2024 16:10,734.48,9.51,NORMAL
9/27/2024 16:25,732.09,9.54,NORMAL
9/27/2024 16:40,729.7,9.57,NORMAL
9/27/2024 16:55,727.29,9.62,NORMAL
9/27/2024 17:10,724.87,9.68,NORMAL
9/27/2024 17:25,722.43,9.75,NORMAL
9/27/2024 17:40,719.98,9.83,NORMAL
9/27/2024 17:55,717.5,9.91,NORMAL
9/27/2024 18:10,715,9.99,NORMAL
9/27/2024 18:25,712.48,10.07,NORMAL
9/27/2024 18:40,709.94,10.16,NORMAL
9/27/2024 18:55,707.39,10.23,NORMAL
9/27/2024 19:10,704.81,10.3,NORMAL
9/27/2024 19:25,702.22,10.36,NORMAL
9/27/2024 19:40,699.61,10.42,NORMAL
9/27/2024 19:55,697,10.46,NORMAL
9/27/2024 20:10,694.38,10.48,NORMAL
9/27/2024 20:25,691.75,10.5,NORMAL
9/27/2024 20:40,689.13,10.5,NORMAL
9/27/2024 20:55,686.51,10.48,NORMAL
9/27/2024 21:10,683.89,10.46,NORMAL
9/27/2024 21:25,681.29,10.42,NORMAL
9/27/2024 21:40,678.7,10.37,NORMAL
9/27/2024 21:55,676.12,10.31,NORMAL
9/27/2024 22:10,673.56,9.13,NORMAL
9/27/2024 22:25,671.02,10.16,NORMAL
9/27/2024 22:40,668.5,10.08,NORMAL
9/27/2024 22:55,666,10,NORMAL
9/27/2024 23:10,663.53,9.91,NORMAL
9/27/2024 23:25,661.07,9.83,NORMAL
9/27/2024 23:40,658.63,9.76,NORMAL
9/27/2024 23:55,656.21,9.69,NORMAL
9/28/2024 0:10,653.8,9.63,NORMAL
9/28/2024 0:25,651.41,6.46,ANOMALOUS
9/28/2024 0:40,649.02,9.54,NORMAL
9/28/2024 0:55,646.64,9.51,NORMAL
9/28/2024 1:10,644.27,9.5,NORMAL
9/28/2024 1:25,641.89,9.5,NORMAL
9/28/2024 1:40,639.51,9.52,NORMAL
9/28/2024 1:55,637.13,9.55,NORMAL
9/28/2024 2:10,634.73,9.59,NORMAL
9/28/2024 2:25,632.32,9.64,NORMAL
9/28/2024 2:40,629.89,9.7,NORMAL
9/28/2024 2:55,627.45,9.78,NORMAL
9/28/2024 3:10,624.99,9.85,NORMAL
9/28/2024 3:25,622.5,9.93,NORMAL
9/28/2024 3:40,620,10.02,NORMAL
9/28/2024 3:55,617.47,10.1,NORMAL
9/28/2024 4:10,614.93,10.18,NORMAL
9/28/2024 4:25,612.36,10.16,NORMAL
9/28/2024 4:40,609.78,10.32,NORMAL
9/28/2024 4:55,607.19,10.38,NORMAL
9/28/2024 5:10,604.58,10.43,NORMAL
9/28/2024 5:25,601.96,10.47,NORMAL
9/28/2024 5:40,599.34,10.49,NORMAL
9/28/2024 5:55,596.72,10.5,NORMAL
9/28/2024 6:10,594.09,10.5,NORMAL
9/28/2024 6:25,591.47,10.48,NORMAL
9/28/2024 6:40,588.86,10.45,NORMAL
9/28/2024 6:55,586.26,10.4,NORMAL
9/28/2024 7:10,583.67,10.35,NORMAL
9/28/2024 7:25,581.1,10.29,NORMAL
9/28/2024 7:40,578.55,10.21,NORMAL
9/28/2024 7:55,576.01,10.14,NORMAL
9/28/2024 8:10,573.5,10.05,NORMAL
9/28/2024 8:25,571.01,9.97,NORMAL
9/28/2024 8:40,568.54,9.89,NORMAL
9/28/2024 8:55,566.08,9.81,NORMAL
9/28/2024 9:10,563.65,9.73,NORMAL
9/28/2024 9:25,561.23,9.67,NORMAL
9/28/2024 9:40,558.83,9.61,NORMAL
9/28/2024 9:55,556.44,9.56,NORMAL
9/28/2024 10:10,554.06,9.53,NORMAL
9/28/2024 10:25,551.68,9.51,NORMAL
9/28/2024 10:40,549.31,9.5,NORMAL
9/28/2024 10:55,546.93,9.51,NORMAL
9/28/2024 11:10,544.55,9.53,NORMAL
9/28/2024 11:25,542.16,9.56,NORMAL
9/28/2024 11:40,539.76,9.6,NORMAL
9/28/2024 11:55,537.34,9.66,NORMAL
9/28/2024 12:10,534.91,9.72,NORMAL
9/28/2024 12:25,532.46,9.8,NORMAL
9/28/2024 12:40,529.99,9.88,NORMAL
9/28/2024 12:55,527.5,9.96,NORMAL
9/28/2024 13:10,524.99,10.04,NORMAL
9/28/2024 13:25,522.46,12,ANOMALOUS
9/28/2024 13:40,519.91,10.2,NORMAL
9/28/2024 13:55,517.34,10.28,NORMAL
9/28/2024 14:10,514.76,10.34,NORMAL
9/28/2024 14:25,512.16,10.4,NORMAL
9/28/2024 14:40,509.55,10.44,NORMAL
9/28/2024 14:55,506.93,10.47,NORMAL
9/28/2024 15:10,504.3,10.49,NORMAL
9/28/2024 15:25,501.68,10.5,NORMAL
9/28/2024 15:40,499.06,10.49,NORMAL
9/28/2024 15:55,496.44,10.47,NORMAL
9/28/2024 16:10,493.83,10.44,NORMAL
9/28/2024 16:25,491.23,10.39,NORMAL
9/28/2024 16:40,488.65,10.33,NORMAL
9/28/2024 16:55,486.08,10.26,NORMAL
9/28/2024 17:10,483.54,10.19,NORMAL
9/28/2024 17:25,481.01,10.11,NORMAL
9/28/2024 17:40,478.5,10.03,NORMAL
9/28/2024 17:55,476.01,9.95,NORMAL
9/28/2024 18:10,473.55,9.86,NORMAL
9/28/2024 18:25,471.1,9.79,NORMAL
9/28/2024 18:40,468.67,9.71,NORMAL
9/28/2024 18:55,466.26,9.65,NORMAL
9/28/2024 19:10,463.86,9.6,NORMAL
9/28/2024 19:25,461.47,9.55,NORMAL
9/28/2024 19:40,459.09,9.52,NORMAL
9/28/2024 19:55,456.72,9.5,NORMAL
9/28/2024 20:10,454.34,11.57,NORMAL
9/28/2024 20:25,451.97,6.49,ANOMALOUS
9/28/2024 20:40,449.58,9.53,NORMAL
9/28/2024 20:55,447.19,9.57,NORMAL
9/28/2024 21:10,444.78,9.62,NORMAL
9/28/2024 21:25,442.36,9.68,NORMAL
9/28/2024 21:40,439.93,9.75,NORMAL
9/28/2024 21:55,437.47,9.82,NORMAL
9/28/2024 22:10,435,9.9,NORMAL
9/28/2024 22:25,432.5,9.98,NORMAL
9/28/2024 22:40,429.98,10.07,NORMAL
9/28/2024 22:55,427.45,10.15,NORMAL
9/28/2024 23:10,424.89,10.23,NORMAL
9/28/2024 23:25,422.32,12.18,ANOMALOUS
9/28/2024 23:40,419.73,10.36,NORMAL
9/28/2024 23:55,417.12,10.41,NORMAL
9/29/2024 0:10,414.51,10.45,NORMAL
9/29/2024 0:25,411.89,10.48,NORMAL
9/29/2024 0:40,409.27,14.53,ANOMALOUS
9/29/2024 0:55,406.64,10.5,NORMAL
9/29/2024 1:10,404.02,10.49,NORMAL
9/29/2024 1:25,401.4,10.46,NORMAL
9/29/2024 1:40,398.8,10.42,NORMAL
9/29/2024 1:55,396.21,10.37,NORMAL
9/29/2024 2:10,393.63,10.31,NORMAL
9/29/2024 2:25,391.07,10.24,NORMAL
9/29/2024 2:40,388.53,10.17,NORMAL
9/29/2024 2:55,386,10.09,NORMAL
9/29/2024 3:10,383.5,10,NORMAL
9/29/2024 3:25,381.02,9.92,NORMAL
9/29/2024 3:40,378.56,12.67,ANOMALOUS
9/29/2024 3:55,376.12,9.76,NORMAL
9/29/2024 4:10,373.7,9.69,NORMAL
9/29/2024 4:25,371.29,11.46,NORMAL
9/29/2024 4:40,368.9,9.58,NORMAL
9/29/2024 4:55,366.51,9.54,NORMAL
9/29/2024 5:10,364.13,9.51,NORMAL
9/29/2024 5:25,361.76,9.5,NORMAL
9/29/2024 5:40,359.38,9.5,NORMAL
9/29/2024 5:55,357,12.01,ANOMALOUS
9/29/2024 6:10,354.62,9.54,NORMAL
9/29/2024 6:25,352.22,9.58,NORMAL
9/29/2024 6:40,349.81,9.64,NORMAL
9/29/2024 6:55,347.39,9.7,NORMAL
9/29/2024 7:10,344.94,9.77,NORMAL
9/29/2024 7:25,342.48,9.84,NORMAL
9/29/2024 7:40,340,9.93,NORMAL
9/29/2024 7:55,337.5,10.01,NORMAL
9/29/2024 8:10,334.98,10.09,NORMAL
9/29/2024 8:25,332.43,10.17,NORMAL
9/29/2024 8:40,329.87,10.25,NORMAL
9/29/2024 8:55,327.29,10.32,NORMAL
9/29/2024 9:10,324.7,10.38,NORMAL
9/29/2024 9:25,322.09,10.43,NORMAL
9/29/2024 9:40,319.48,10.46,NORMAL
9/29/2024 9:55,316.85,10.49,NORMAL
9/29/2024 10:10,314.23,10.5,NORMAL
9/29/2024 10:25,311.6,10.5,NORMAL
9/29/2024 10:40,308.98,10.48,NORMAL
9/29/2024 10:55,306.37,10.45,NORMAL
9/29/2024 11:10,303.77,10.41,NORMAL
9/29/2024 11:25,301.18,10.36,NORMAL
9/29/2024 11:40,298.61,10.29,NORMAL
9/29/2024 11:55,296.05,10.22,NORMAL
9/29/2024 12:10,293.52,10.14,NORMAL
9/29/2024 12:25,291,10.06,NORMAL
9/29/2024 12:40,288.51,9.98,NORMAL
9/29/2024 12:55,286.03,9.9,NORMAL
9/29/2024 13:10,283.58,9.82,NORMAL
9/29/2024 13:25,281.14,9.74,NORMAL
9/29/2024 13:40,278.72,9.67,NORMAL
9/29/2024 13:55,276.32,9.62,NORMAL
9/29/2024 14:10,273.93,9.57,NORMAL
9/29/2024 14:25,271.55,9.53,NORMAL
9/29/2024 14:40,269.17,9.95,NORMAL
9/29/2024 14:55,266.79,9.5,NORMAL
9/29/2024 15:10,264.42,9.5,NORMAL
9/29/2024 15:25,262.04,9.52,NORMAL
9/29/2024 15:40,259.65,9.55,NORMAL
9/29/2024 15:55,257.25,9.6,NORMAL
9/29/2024 16:10,254.83,9.65,NORMAL
9/29/2024 16:25,252.41,9.72,NORMAL
9/29/2024 16:40,249.96,9.79,NORMAL
9/29/2024 16:55,247.49,9.87,NORMAL
9/29/2024 17:10,245,9.95,NORMAL
9/29/2024 17:25,242.49,10.03,NORMAL
9/29/2024 17:40,239.96,10.12,NORMAL
9/29/2024 17:55,237.42,10.2,NORMAL
9/29/2024 18:10,234.85,10.27,NORMAL
9/29/2024 18:25,232.27,10.34,NORMAL
9/29/2024 18:40,229.67,10.39,NORMAL
9/29/2024 18:55,227.06,10.44,NORMAL
9/29/2024 19:10,224.44,10.47,NORMAL
9/29/2024 19:25,221.82,10.49,NORMAL
9/29/2024 19:40,219.19,10.5,NORMAL
9/29/2024 19:55,216.57,10.49,NORMAL
9/29/2024 20:10,213.95,10.47,NORMAL
9/29/2024 20:25,211.34,10.44,NORMAL
9/29/2024 20:40,208.74,10.39,NORMAL
9/29/2024 20:55,206.16,10.34,NORMAL
9/29/2024 21:10,203.59,10.27,NORMAL
9/29/2024 21:25,201.04,10.2,NORMAL
9/29/2024 21:40,198.51,10.12,NORMAL
9/29/2024 21:55,196,10.04,NORMAL
9/29/2024 22:10,193.51,9.95,NORMAL
9/29/2024 22:25,191.04,10.78,NORMAL
9/29/2024 22:40,188.6,9.79,NORMAL
9/29/2024 22:55,186.17,9.72,NORMAL
9/29/2024 23:10,183.75,9.66,NORMAL
9/29/2024 23:25,181.35,9.6,NORMAL
9/29/2024 23:40,178.96,9.56,NORMAL
9/29/2024 23:55,176.58,8.05,NORMAL
9/30/2024 0:10,174.21,6.39,ANOMALOUS
9/30/2024 0:25,171.83,9.5,NORMAL
9/30/2024 0:40,169.45,9.51,NORMAL
9/30/2024 0:55,167.07,9.53,NORMAL
9/30/2024 1:10,164.68,9.57,NORMAL
9/30/2024 1:25,162.28,9.61,NORMAL
9/30/2024 1:40,159.86,9.67,NORMAL
9/30/2024 1:55,157.42,9.74,NORMAL
9/30/2024 2:10,154.97,9.81,NORMAL
9/30/2024 2:25,152.5,9.89,NORMAL
9/30/2024 2:40,150,9.98,NORMAL
9/30/2024 2:55,147.49,10.06,NORMAL
9/30/2024 3:10,144.95,9.76,NORMAL
9/30/2024 3:25,142.4,10.22,NORMAL
9/30/2024 3:40,139.83,13.3,ANOMALOUS
9/30/2024 3:55,137.24,10.35,NORMAL
9/30/2024 4:10,134.64,10.41,NORMAL
9/30/2024 4:25,132.02,10.45,NORMAL
9/30/2024 4:40,129.4,10.48,NORMAL
9/30/2024 4:55,126.78,10.5,NORMAL
9/30/2024 5:10,124.15,13.14,ANOMALOUS
9/30/2024 5:25,121.53,10.49,NORMAL
9/30/2024 5:40,118.92,10.46,NORMAL
9/30/2024 5:55,116.31,10.43,NORMAL
9/30/2024 6:10,113.71,10.38,NORMAL
9/30/2024 6:25,111.13,10.32,NORMAL
9/30/2024 6:40,108.57,10.25,NORMAL
9/30/2024 6:55,106.03,10.17,NORMAL
9/30/2024 7:10,103.51,10.09,NORMAL
9/30/2024 7:25,101,10.01,NORMAL
9/30/2024 7:40,98.52,10.05,NORMAL
9/30/2024 7:55,96.06,9.85,NORMAL
9/30/2024 8:10,93.62,9.77,NORMAL
9/30/2024 8:25,91.19,9.7,NORMAL
9/30/2024 8:40,88.78,9.64,NORMAL
9/30/2024 8:55,86.38,9.59,NORMAL
9/30/2024 9:10,84,9.55,NORMAL
9/30/2024 9:25,81.62,9.52,NORMAL
9/30/2024 9:40,79.24,9.5,NORMAL
9/30/2024 9:55,76.87,9.5,NORMAL
9/30/2024 10:10,74.49,9.51,NORMAL
9/30/2024 10:25,72.1,9.54,NORMAL
9/30/2024 10:40,69.71,9.58,NORMAL
9/30/2024 10:55,67.3,9.63,NORMAL
9/30/2024 11:10,64.88,9.69,NORMAL
9/30/2024 11:25,62.44,9.76,NORMAL
9/30/2024 11:40,59.98,9.84,NORMAL
9/30/2024 11:55,57.5,9.92,NORMAL
9/30/2024 12:10,55,10,NORMAL
9/30/2024 12:25,52.48,10.08,NORMAL
9/30/2024 12:40,49.94,10.16,NORMAL
9/30/2024 12:55,47.38,10.24,NORMAL
9/30/2024 13:10,44.8,10.31,NORMAL
9/30/2024 13:25,42.21,10.37,NORMAL
9/30/2024 13:40,39.6,10.42,NORMAL
9/30/2024 13:55,36.99,10.46,NORMAL
9/30/2024 14:10,34.37,10.49,NORMAL
9/30/2024 14:25,31.74,12.25,ANOMALOUS
9/30/2024 14:40,29.12,10.5,NORMAL
9/30/2024 14:55,26.5,10.48,NORMAL
9/30/2024 15:10,23.88,10.45,NORMAL
9/30/2024 15:25,21.28,10.41,NORMAL
9/30/2024 15:40,18.69,10.36,NORMAL
9/30/2024 15:55,16.11,10.3,NORMAL
9/30/2024 16:10,13.56,10.23,NORMAL
9/30/2024 16:25,11.02,10.15,NORMAL
9/30/2024 16:40,8.5,10.07,NORMAL
9/30/2024 16:55,6.01,9.99,NORMAL
9/30/2024 17:10,3.53,9.9,NORMAL
9/30/2024 17:25,1.07,9.82,NORMAL
9/30/2024 17:40,0,9.75,NORMAL
9/30/2024 17:55,0,9.68,NORMAL
9/30/2024 18:10,0,9.62,NORMAL
9/30/2024 18:25,0,9.57,NORMAL
9/30/2024 18:40,0,9.54,NORMAL
9/30/2024 18:55,0,9.51,NORMAL
9/30/2024 19:10,0,9.5,NORMAL
9/30/2024 19:25,0,9.5,NORMAL
9/30/2024 19:40,0,9.52,NORMAL
9/30/2024 19:55,0,9.55,NORMAL
9/30/2024 20:10,0,9.59,NORMAL
9/30/2024 20:25,0,9.65,NORMAL
9/30/2024 20:40,0,9.71,NORMAL
9/30/2024 20:55,0,9.78,NORMAL
9/30/2024 21:10,0,9.86,NORMAL
9/30/2024 21:25,0,9.94,NORMAL
9/30/2024 21:40,0,10.03,NORMAL
9/30/2024 21:55,0,10.11,NORMAL
9/30/2024 22:10,0,10.19,NORMAL
9/30/2024 22:25,0,10.26,NORMAL
9/30/2024 22:40,0,10.33,NORMAL
9/30/2024 22:55,0,10.39,NORMAL
9/30/2024 23:10,0,10.43,NORMAL
9/30/2024 23:25,0,10.47,NORMAL
9/30/2024 23:40,0,10.49,NORMAL
9/30/2024 23:55,0,10.5,NORMAL
10/1/2024 0:10,0,10.49,NORMAL
10/1/2024 0:25,0,10.48,NORMAL
10/1/2024 0:40,0,10.44,NORMAL
10/1/2024 0:55,0,10.4,NORMAL
10/1/2024 1:10,0,10.34,NORMAL
10/1/2024 1:25,0,10.28,NORMAL
10/1/2024 1:40,0,10.21,NORMAL
10/1/2024 1:55,0,13.68,ANOMALOUS
10/1/2024 2:10,0,10.04,NORMAL
10/1/2024 2:25,0,9.96,NORMAL
10/1/2024 2:40,0,9.88,NORMAL
10/1/2024 2:55,0,9.8,NORMAL
10/1/2024 3:10,0,9.73,NORMAL
10/1/2024 3:25,0,9.66,NORMAL
10/1/2024 3:40,0,9.61,NORMAL
10/1/2024 3:55,0,9.56,NORMAL
10/1/2024 4:10,0,9.53,NORMAL
10/1/2024 4:25,0,9.51,NORMAL
10/1/2024 4:40,0,9.5,NORMAL
10/1/2024 4:55,0,9.51,NORMAL
10/1/2024 5:10,0,9.53,NORMAL
10/1/2024 5:25,0,9.56,NORMAL
10/1/2024 5:40,0,5.89,ANOMALOUS
10/1/2024 5:55,0,9.67,NORMAL
10/1/2024 6:10,0,9.73,NORMAL
10/1/2024 6:25,0,9.81,NORMAL
10/1/2024 6:40,0,9.89,NORMAL
10/1/2024 6:55,0,9.97,NORMAL
10/1/2024 7:10,0,10.05,NORMAL
10/1/2024 7:25,0,10.13,NORMAL
10/1/2024 7:40,0,10.21,NORMAL
10/1/2024 7:55,0,10.28,NORMAL
10/1/2024 8:10,0,10.35,NORMAL
10/1/2024 8:25,0,10.4,NORMAL
10/1/2024 8:40,0,10.45,NORMAL
10/1/2024 8:55,0,10.48,NORMAL
10/1/2024 9:10,0,10.5,NORMAL
10/1/2024 9:25,0,10.5,NORMAL
10/1/2024 9:40,0,14.07,ANOMALOUS
10/1/2024 9:55,0,10.47,NORMAL
10/1/2024 10:10,0,10.43,NORMAL
10/1/2024 10:25,0,10.38,NORMAL
10/1/2024 10:40,0,10.32,NORMAL
10/1/2024 10:55,0,10.26,NORMAL
10/1/2024 11:10,0,10.18,NORMAL
10/1/2024 11:25,0,10.1,NORMAL
10/1/2024 11:40,0,10.02,NORMAL
10/1/2024 11:55,0,9.94,NORMAL
10/1/2024 12:10,0,9.86,NORMAL
10/1/2024 12:25,0,9.78,NORMAL
10/1/2024 12:40,0,9.71,NORMAL
10/1/2024 12:55,0,9.64,NORMAL
10/1/2024 13:10,0,9.59,NORMAL
10/1/2024 13:25,0,9.55,NORMAL
10/1/2024 13:40,0,9.52,NORMAL
10/1/2024 13:55,0,6.19,ANOMALOUS
10/1/2024 14:10,0,9.5,NORMAL
10/1/2024 14:25,0,9.51,NORMAL
10/1/2024 14:40,0,9.54,NORMAL
10/1/2024 14:55,0,9.58,NORMAL
10/1/2024 15:10,0,9.62,NORMAL
10/1/2024 15:25,0,9.69,NORMAL
10/1/2024 15:40,0,9.75,NORMAL
10/1/2024 15:55,0,9.83,NORMAL
10/1/2024 16:10,0,9.91,NORMAL
10/1/2024 16:25,0,9.99,NORMAL
10/1/2024 16:40,0,10.08,NORMAL
10/1/2024 16:55,0,10.16,NORMAL
10/1/2024 17:10,0,10.23,NORMAL
10/1/2024 17:25,0,10.3,NORMAL
10/1/2024 17:40,0,8.75,NORMAL
10/1/2024 17:55,0,10.42,NORMAL
10/1/2024 18:10,0,10.46,NORMAL
10/1/2024 18:25,0,10.48,NORMAL
10/1/2024 18:40,0,10.5,NORMAL
